OutageID,ResourceID,WebURL,Subject,Content,OutageStart,OutageEnd,SiteID
7076,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7076,"TACC Network Maintenance 10 February 2015","Network access to TACC will be intermittent from 6 a.m. to 7 a.m. (CT) on Tuesday, 10 February 2015. An upgrade will be performed during this time.  During the network maintenance, jobs may continue to run.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-02-10T12:00:00Z,2015-02-10T13:00:00Z,tacc.teragrid.org
7076,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7076,"TACC Network Maintenance 10 February 2015","Network access to TACC will be intermittent from 6 a.m. to 7 a.m. (CT) on Tuesday, 10 February 2015. An upgrade will be performed during this time.  During the network maintenance, jobs may continue to run.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-02-10T12:00:00Z,2015-02-10T13:00:00Z,tacc.teragrid.org
7076,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7076,"TACC Network Maintenance 10 February 2015","Network access to TACC will be intermittent from 6 a.m. to 7 a.m. (CT) on Tuesday, 10 February 2015. An upgrade will be performed during this time.  During the network maintenance, jobs may continue to run.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-02-10T12:00:00Z,2015-02-10T13:00:00Z,tacc.teragrid.org
7074,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7074,"Stampede Maintenance 10 February 2015","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 10 February 2015. System maintenance will be performed during this time. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-02-10T14:00:00Z,2015-02-11T01:30:00Z,tacc.teragrid.org
7075,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7075,"Ranch IP Change and Maintenance 10 February 2015","Ranch will not be available from 9 a.m. to 2:00 p.m. (CT) on Tuesday, 10 February 2014. System maintenance will be performed during this time.

Please note that the IP addresses for login1, login2, gridftp1 and gridftp2 will change:

login1.ranch.tacc.utexas.edu    129.114.62.97
login2.ranch.tacc.utexas.edu    129.114.62.98
gridftp1.ranch.tacc.utexas.edu  129.114.62.107
gridftp2.ranch.tacc.utexas.edu  129.114.62.108

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-02-10T15:00:00Z,2015-02-10T20:00:00Z,tacc.teragrid.org
7083,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7083,"Darter Outage - PM","Darter will be taken down for preventative maintenance (PM) on Wednesday, February 18, 2015 from 8am - 4pm EST. A follow up message will proceed when the system has returned to production.",2015-02-18T13:00:00Z,2015-02-18T21:00:00Z,nics.teragrid.org
7088,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7088,"SDSC Gordon, Trestles: Data Oasis projects filesystem issues resolved","We are currently experiencing problems with the Data Oasis projects filesystem on Gordon and Trestles. We are looking into the issue and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-02-25T18:00:00Z,2015-02-25T20:00:00Z,sdsc.teragrid.org
7092,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7092,"Mason System Maintenance 03/03","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 03 March 2015.",2015-03-03T12:00:00Z,2015-03-04T00:00:00Z,iu.teragrid.org
7114,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7114,"Data Supercell Maintenance, March 25","On the Data Supercell there is scheduled maintenance on 3/25 from 8:30 a.m. until 5:00 p.m., Eastern time. When the Data Supercell is down the PSC gridftp servers are also down.",2015-03-25T12:30:00Z,2015-03-24T21:00:00Z,psc.teragrid.org
7116,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7116,"SDSC Gordon: /oasis/scratch issues resolved","We are currently seeing problems with the /oasis/scratch filesystem on Gordon and are looking into the issue. We will update via a news post when this is resolved. Please email help@xsede.org if you have any questions.",2015-03-25T18:00:00Z,2015-03-25T20:00:00Z,sdsc.teragrid.org
7111,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7111,"NICS Scheduled Power Outage - Saturday, March 28 5:30AM-9:30PM EDT","All NICS resources will be unavailable this Saturday, March 28, 2015 from 5:30AM to 9:30PM EDT. Computer room Emergency Power Off testing will be taking place. Darter, Nautilus and HPSS will be unavailable for the duration of the testing..",2015-03-28T09:30:00Z,2015-03-29T01:30:00Z,nics.teragrid.org
7111,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7111,"NICS Scheduled Power Outage - Saturday, March 28 5:30AM-9:30PM EDT","All NICS resources will be unavailable this Saturday, March 28, 2015 from 5:30AM to 9:30PM EDT. Computer room Emergency Power Off testing will be taking place. Darter, Nautilus and HPSS will be unavailable for the duration of the testing..",2015-03-28T09:30:00Z,2015-03-29T01:30:00Z,nics.teragrid.org
7108,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7108,"TACC Network Maintenance 29 March 2015","Network access to TACC may be intermittent from 10 a.m. to 2 p.m. (CT) on Sunday, 29 March 2015. An upgrade will be performed during this time. During the network maintenance, jobs will continue to run, but access to TACC services may be briefly interrupted. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-03-29T15:00:00Z,2015-03-29T19:00:00Z,tacc.teragrid.org
7108,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7108,"TACC Network Maintenance 29 March 2015","Network access to TACC may be intermittent from 10 a.m. to 2 p.m. (CT) on Sunday, 29 March 2015. An upgrade will be performed during this time. During the network maintenance, jobs will continue to run, but access to TACC services may be briefly interrupted. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-03-29T15:00:00Z,2015-03-29T19:00:00Z,tacc.teragrid.org
7108,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7108,"TACC Network Maintenance 29 March 2015","Network access to TACC may be intermittent from 10 a.m. to 2 p.m. (CT) on Sunday, 29 March 2015. An upgrade will be performed during this time. During the network maintenance, jobs will continue to run, but access to TACC services may be briefly interrupted. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-03-29T15:00:00Z,2015-03-29T19:00:00Z,tacc.teragrid.org
7108,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7108,"TACC Network Maintenance 29 March 2015","Network access to TACC may be intermittent from 10 a.m. to 2 p.m. (CT) on Sunday, 29 March 2015. An upgrade will be performed during this time. During the network maintenance, jobs will continue to run, but access to TACC services may be briefly interrupted. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-03-29T15:00:00Z,2015-03-29T19:00:00Z,tacc.teragrid.org
7115,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7115,"Stampede Maintenance 31 March 2015","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 31 March 2015. System maintenance will be performed during this time, as well as the removal of the Intel 13.0.1.117 and Intel 13.1.1.163 compilers. (See https://portal.tacc.utexas.edu/user-guides/stampede/intel15 for additional information.)

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-03-31T13:00:00Z,2015-04-01T00:30:00Z,tacc.teragrid.org
7113,supermic-lsu.xes.xsede.org,https://www.xsede.org/news/-/news/item/7113,"LSU SuperMIC Maintenance Extended, April 1-2","The LSU SuperMIC cluster will be down for maintenance on Wednesday, April 1, 2015.",2015-04-01T13:00:00Z,2015-04-02T23:00:00Z,xes.xsede.org
7160,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7160,"SDSC Gordon: /oasis/scratch issues resolved","We are currently seeing issues with connectivity to the /oasis/scratch meta data server. We are looking into the problem and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-04-04T03:00:00Z,2015-04-04T05:00:00Z,sdsc.teragrid.org
7166,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7166,"Mason System Maintenance 04/07","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 07 April 2015.",2015-04-07T11:00:00Z,2015-04-07T23:00:00Z,iu.teragrid.org
7163,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7163,"HPSS Preventive Maintenance","HPSS Preventive Maintenance will be performed this Tuesday from 8am to 11am EDT.",2015-04-07T12:00:00Z,2015-04-07T15:00:00Z,nics.teragrid.org
7158,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7158,"Maverick Maintenance 7 April 2015","Maverick will not be available from 8:00 a.m. to 5:00 p.m. (CT) on Tuesday, 7 April 2015. System maintenance will be performed during this time, and the Cuda and NVIDIA drivers will be updated for Cuda 6.5.  

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-07T13:00:00Z,2015-04-07T22:00:00Z,tacc.teragrid.org
7168,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7168,"SDSC Gordon: Network connectivity issues resolved","We are currently seeing network issues connecting into Gordon. This is also impacting NFS mounted home directories. We are looking into the problem and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-04-08T00:00:00Z,2015-04-08T01:30:00Z,sdsc.teragrid.org
7164,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7164,"Darter Preventive Maintenance","Preventive Maintenance will be performed on Darter Wednesday April 15th, from 8am to 4pm EDT",2015-04-15T12:00:00Z,2015-04-15T20:00:00Z,nics.teragrid.org
7181,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7181,"SDSC Gordon, Trestles: NFS home directory issues resolved","We are currently seeing problems with mounts from one of our NFS home directory servers. We are looking into the problem and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-04-15T23:00:00Z,2015-04-16T02:00:00Z,sdsc.teragrid.org
7165,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7165,"NICS Site Wide Outage","Electrical work will be performed that will create a Site Wide Outage on Saturday April 18, 2015 from 5:30am to 5:30am Sunday, April 19, 2015 EDT. All the resources that are connected to the Medusa file system are expected to be unavailable during that time.",2015-04-17T21:00:00Z,2015-04-20T21:00:00Z,nics.teragrid.org
7165,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7165,"NICS Site Wide Outage","Electrical work will be performed that will create a Site Wide Outage on Saturday April 18, 2015 from 5:30am to 5:30am Sunday, April 19, 2015 EDT. All the resources that are connected to the Medusa file system are expected to be unavailable during that time.",2015-04-17T21:00:00Z,2015-04-20T21:00:00Z,nics.teragrid.org
7171,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7171,"TACC Network Maintenance 19 April 2015","Access to all TACC resources and services will be intermittently unavailable between 10am - 2pm (CT) on Sunday, April 19th. TACC staff will be performing an upgrade to the networking infrastructure. During this time, jobs will continue to run on Stampede, and other HPC resources. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-19T15:00:00Z,2015-04-19T19:00:00Z,tacc.teragrid.org
7171,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7171,"TACC Network Maintenance 19 April 2015","Access to all TACC resources and services will be intermittently unavailable between 10am - 2pm (CT) on Sunday, April 19th. TACC staff will be performing an upgrade to the networking infrastructure. During this time, jobs will continue to run on Stampede, and other HPC resources. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-19T15:00:00Z,2015-04-19T19:00:00Z,tacc.teragrid.org
7171,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7171,"TACC Network Maintenance 19 April 2015","Access to all TACC resources and services will be intermittently unavailable between 10am - 2pm (CT) on Sunday, April 19th. TACC staff will be performing an upgrade to the networking infrastructure. During this time, jobs will continue to run on Stampede, and other HPC resources. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-19T15:00:00Z,2015-04-19T19:00:00Z,tacc.teragrid.org
7171,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7171,"TACC Network Maintenance 19 April 2015","Access to all TACC resources and services will be intermittently unavailable between 10am - 2pm (CT) on Sunday, April 19th. TACC staff will be performing an upgrade to the networking infrastructure. During this time, jobs will continue to run on Stampede, and other HPC resources. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-19T15:00:00Z,2015-04-19T19:00:00Z,tacc.teragrid.org
7175,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7175,"Stampede Job Scheduler Maintenance 21 April 2015","On Tuesday, April 21, from 9am CDT to approximately 6pm, Stampede will be running some full-system jobs. As the scheduler begins to drain the system ahead of the time reserved for these runs, the reported system load will be lower than normal. 

Short jobs will receive higher priority if they are able to complete in the time remaining before the full-system runs; longer jobs will remain in the queue until the full-system jobs are complete. The reservation does not affect the largemem queue or access to the login nodes. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-21T14:00:00Z,2015-04-21T23:00:00Z,tacc.teragrid.org
7188,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/7188,"Data Supercell Maintenance, April 22","On the Data Supercell there is scheduled maintenance on 4/22 from 8:30 a.m. until 5:00 p.m., Eastern time. When the Data Supercell is down the PSC gridftp servers are also down.",2015-04-22T12:30:00Z,2015-04-22T21:00:00Z,psc.teragrid.org
7195,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7195,"SDSC Data Oasis: /oasis/projects issues resolved","We are currently seeing issues with the /oasis/projects/nsf filesystem on the SDSC systems. We are looking into the issue and will update once the filesystem is back in operation. Please email help@xsede.org if you have any questions.",2015-04-27T17:20:00Z,2015-04-27T20:00:00Z,sdsc.teragrid.org
7195,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7195,"SDSC Data Oasis: /oasis/projects issues resolved","We are currently seeing issues with the /oasis/projects/nsf filesystem on the SDSC systems. We are looking into the issue and will update once the filesystem is back in operation. Please email help@xsede.org if you have any questions.",2015-04-27T17:20:00Z,2015-04-27T20:00:00Z,sdsc.teragrid.org
7197,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7197,"SDSC Gordon: /oasis/scratch filesystem issues resolved","The /oasis/scratch filesystem on Gordon is currently experiencing problems. We are looking into the issue and will update once the issue is resolved. Please email help@xsede.org if you have any questions.",2015-04-28T00:00:00Z,2015-04-28T05:00:00Z,sdsc.teragrid.org
7190,grid1.osg.teragrid.org,https://www.xsede.org/news/-/news/item/7190,"OSG maintenance - Tuesday 4/28","The submit-1.osg.xsede.org / xd-login.opensciencegrid.org system will undergo maintenance starting Tuesday, February 28th at 8am ET. We reserve 8 hours in the unlikely event that unexpected problems are encountered.

Note that the system will remain available during the maintenance window, jobs will continue to run, but reboots will required. Most jobs will survive the reboot without any issues, but some jobs might be automatically restarted.

As always, please contact user-support@opensciencegrid.org if you have any questions/concerns.

Thanks,
OSG User Support",2015-04-28T12:00:00Z,2015-04-28T20:00:00Z,osg.teragrid.org
7199,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7199,"SDSC Data Oasis: /oasis/projects issues resolved","We are seeing intermittent issues with access to the /oasis/projects/nsf filesystem on the SDSC systems. We are currently troubleshooting the problem and will update once there is fix. In the interim users are requested to use the cluster specific scratch filesystems for their jobs:

/oasis/scratch/comet on Comet
/oasis/scratch on Gordon
/oasis/scratch/trestles on Trestles

Please email help@xsede.org if you have any questions.",2015-04-28T12:00:00Z,2015-04-29T19:00:00Z,sdsc.teragrid.org
7199,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7199,"SDSC Data Oasis: /oasis/projects issues resolved","We are seeing intermittent issues with access to the /oasis/projects/nsf filesystem on the SDSC systems. We are currently troubleshooting the problem and will update once there is fix. In the interim users are requested to use the cluster specific scratch filesystems for their jobs:

/oasis/scratch/comet on Comet
/oasis/scratch on Gordon
/oasis/scratch/trestles on Trestles

Please email help@xsede.org if you have any questions.",2015-04-28T12:00:00Z,2015-04-29T19:00:00Z,sdsc.teragrid.org
7193,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7193,"Stampede Maintenance 28 April 2015","During scheduled Stampede maintenance on Tuesday, April 28, 2015, 8am to 7:30pm CST, TACC will conduct the second of a two-phase transition to a software stack based on the Intel 15 compiler. 

On Tuesday, April 28, 2015, we plan to install the Intel 15 compiler and a large stack of compatible production software. 

The planned upgrades includes a number of changes of particular interest to those who use Python, PETSc, or C++11/C++14. See https://portal.tacc.utexas.edu/user-guides/stampede/intel15 for additional information. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-04-28T13:00:00Z,2015-04-29T02:00:00Z,tacc.teragrid.org
7206,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7206,"NICS: Darter EM - 5/4/2015 from 12 noon to 5 pm EDT","The NICS machine, Darter, is experiencing issues regarding its login
nodes and access to the /lustre/medusa/ scratch filesystem. It is currently undergoing emergency maintenance (EM). NICS staff
members are working diligently to resolve these issues by close of business today.",2015-05-04T16:00:00Z,2015-05-04T21:00:00Z,nics.teragrid.org
7202,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7202,"Mason System Maintenance 05/05","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 05 May 2015.",2015-05-05T11:00:00Z,2015-05-05T23:00:00Z,iu.teragrid.org
7213,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7213,"SDSC Gordon: /oasis/scratch filesystem issues resolved","We are currently seeing meta data server (MDS) issues with the /oasis/scratch filesystem on Gordon. We are looking into the problem and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-05-05T21:00:00Z,2015-05-05T23:30:00Z,sdsc.teragrid.org
7214,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7214,"NICS: Darter EM Tuesday 5/5/2015 from 6:30 pm EDT until ...","The NICS production machine, Darter, is currently experiencing issues with the /lustre/medusa filesystem.  We are working diligently to resolve these issues will update users as more information is available.  Scheduling has been paused on Darter until repairs to the /lustre/medusa filesystem are complete.",2015-05-05T22:30:00Z,2015-05-05T23:30:00Z,nics.teragrid.org
7214,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7214,"NICS: Darter EM Tuesday 5/5/2015 from 6:30 pm EDT until ...","The NICS production machine, Darter, is currently experiencing issues with the /lustre/medusa filesystem.  We are working diligently to resolve these issues will update users as more information is available.  Scheduling has been paused on Darter until repairs to the /lustre/medusa filesystem are complete.",2015-05-05T22:30:00Z,2015-05-05T23:30:00Z,nics.teragrid.org
7212,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7212,"SDSC Comet, Gordon: Maintenance for home filesystem transition complete","We will be transitioning the home filesystems on both Gordon and Comet to newer hardware on Monday 05/11/2015 (8AM-5PM PT). No user action is required for this transition. Both machines will be under reservation and inaccessible during this transition. Please email help@xsede.org if you have any questions.",2015-05-11T15:00:00Z,2015-05-13T06:45:00Z,sdsc.teragrid.org
7212,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7212,"SDSC Comet, Gordon: Maintenance for home filesystem transition complete","We will be transitioning the home filesystems on both Gordon and Comet to newer hardware on Monday 05/11/2015 (8AM-5PM PT). No user action is required for this transition. Both machines will be under reservation and inaccessible during this transition. Please email help@xsede.org if you have any questions.",2015-05-11T15:00:00Z,2015-05-13T06:45:00Z,sdsc.teragrid.org
7219,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7219,"SDSC Gordon: /oasis/scratch filesystem issues resolved","We are currently seeing problems with /oasis/scratch filesystem on Gordon. We are troubleshooting the issue and will update once it is resolved. Please email help@xsede.org if you have any questions.",2015-05-18T14:30:00Z,2015-05-18T16:30:00Z,sdsc.teragrid.org
7223,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7223,"NICS - HPSS PM","HPSS will be unavailable today from 8am EST – noon EST Tuesday, May 19th for extended scheduled system maintenance.",2015-05-19T12:00:00Z,2015-05-19T16:00:00Z,nics.teragrid.org
7224,supermic-lsu.xes.xsede.org,https://www.xsede.org/news/-/news/item/7224,"LSU SuperMIC Maintenance, May 26","The LSU SuperMIC cluster will be down for maintenance on Tuesday, May 26, 2015.",2015-05-26T13:00:00Z,2015-05-26T22:00:00Z,xes.xsede.org
7221,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7221,"Ranch Maintenance 26 May 2015","Ranch will not be available from 10 a.m. to 6:00 p.m. (CT) on Tuesday, 26 May 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-05-26T15:00:00Z,2015-05-26T23:00:00Z,tacc.teragrid.org
7234,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7234,"Darter EM","The NICS production machine, Darter, is currently experiencing power issues due to the storm weather. We are working diligently to resolve these issues will update users as more information is available. Scheduling has been paused on Darter until we have an all clear from the Cray engineers.",2015-05-31T21:00:00Z,2015-06-01T00:00:00Z,nics.teragrid.org
7228,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7228,"Mason System Extended Maintenance 06/02","Mason will be down for system maintenance from 7:00 EDT Tuesday, 02 June through 8:00 EDT Friday 05 June 2015.  The Mason login nodes will return to service at 19:00 EDT Tuesday 02 June, but the job scheduler will remain paused to allow extended maintenance to be performed on the Data Capacitor II file system, mounted at /N/dc2.  The file system maintenance is estimated to complete by 8:00 EDT 05 June 2015.",2015-06-02T11:00:00Z,2015-06-05T12:00:00Z,iu.teragrid.org
7229,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7229,"TACC Maintenance 2 June 2015","System maintenance will be performed on several resources on Tuesday, 2 June 2015.

Stampede: 7 a.m. to 7:30 p.m. (CT) 
Wrangler: 8 a.m. to 8 p.m. (CT) 
Maverick: 8 a.m. to 8 p.m. (CT) 
Stockyard: 8 a.m. to 5 p.m. (CT) 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-06-02T12:00:00Z,2015-06-03T01:00:00Z,tacc.teragrid.org
7229,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7229,"TACC Maintenance 2 June 2015","System maintenance will be performed on several resources on Tuesday, 2 June 2015.

Stampede: 7 a.m. to 7:30 p.m. (CT) 
Wrangler: 8 a.m. to 8 p.m. (CT) 
Maverick: 8 a.m. to 8 p.m. (CT) 
Stockyard: 8 a.m. to 5 p.m. (CT) 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-06-02T12:00:00Z,2015-06-03T01:00:00Z,tacc.teragrid.org
7229,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7229,"TACC Maintenance 2 June 2015","System maintenance will be performed on several resources on Tuesday, 2 June 2015.

Stampede: 7 a.m. to 7:30 p.m. (CT) 
Wrangler: 8 a.m. to 8 p.m. (CT) 
Maverick: 8 a.m. to 8 p.m. (CT) 
Stockyard: 8 a.m. to 5 p.m. (CT) 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-06-02T12:00:00Z,2015-06-03T01:00:00Z,tacc.teragrid.org
7237,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7237,"SDSC Gordon: Maintenance 6AM-2PM (PT), Monday, 06/15/2015 (completed)","SDSC Gordon will be in maintenance 6AM-2PM (PT) on Monday, 06/15/2015. During this time we will be performing maintenance on the power infrastructure so the compute nodes will be not be available. A reservation is in place to prevent jobs from running during the maintenance period. Please email help@xsede.org if you have any questions.",2015-06-15T13:00:00Z,2015-06-15T21:00:00Z,sdsc.teragrid.org
7245,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7245,"SDSC Comet: /oasis/scratch/comet issues (resolved)","We are currently seeing a problem with one of the meta data servers for /oasis/scratch/comet filesystem on Comet. This will impact access of files in the section of the filesystem that are handled by this server. We are looking into the problem and will update once the server is back online and the issue is resolved. Please email help@xsede.org if you have any questions.",2015-06-18T22:30:00Z,2015-06-19T00:30:00Z,sdsc.teragrid.org
7243,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7243,"Maverick Maintenance 23 June 2015","Maverick will not be available from 8 a.m. to 5 p.m. (CT) on Tuesday, 23 June 2015. System maintenance will be performed during this time. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-06-23T13:00:00Z,2015-06-23T22:00:00Z,tacc.teragrid.org
7250,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7250,"Darter Preventive Maintenance","Darter will be down for Performance Maintenance Wednesday, June 24th from 8am to 4pm EST.",2015-06-24T12:00:00Z,2015-06-24T21:00:00Z,nics.teragrid.org
7254,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/7254,"HPSS Preventive Maintenance","Preventive Maintenance will be performed on HPSS this Tuesday June 30th from 8am to 4pm EST.",2015-06-30T12:00:00Z,2015-06-30T20:00:00Z,nics.teragrid.org
7252,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7252,"Wrangler Maintenance 30 June 2015","Wrangler will not be available from 8 a.m. to 8 p.m. (CT) on Tuesday, 30 June 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-06-30T13:00:00Z,2015-07-01T01:00:00Z,tacc.teragrid.org
7256,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7256,"SDSC Comet: login node issues (resolved)","We are currently seeing problem with Comet login nodes and we are looking into this. Please email help@xsede.org if you have any questions.",2015-07-05T19:00:00Z,2015-07-05T21:30:00Z,sdsc.teragrid.org
7260,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/7260,"Mason System Maintenance 07/07","Mason will be down for system maintenance from 7:00 Ã¢ÂÂ 19:00 EDT on Tuesday, 07 July 2015.",2015-07-07T11:00:00Z,2015-07-08T16:00:00Z,iu.teragrid.org
7263,comet.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/7263,"SDSC Comet: /oasis/scratch/ issues (resolved)","Comet /oasis/scratch is currently having some issues. We will update as soon as this is resolved. Please email help@xsede.org if you have any questions.",2015-07-09T17:00:00Z,2015-07-09T18:30:00Z,sdsc.teragrid.org
7257,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7257,"Stampede Maintenance 14 July 2015","Stampede will not be available from 7 a.m. to 7:30 p.m. (CT) on Tuesday, 14 July 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-07-14T12:00:00Z,2015-07-15T00:30:00Z,tacc.teragrid.org
7262,wrangler.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/7262,"Wrangler Maintenance 14 July 2015","Wrangler will not be available from 8 a.m. to 8:00 p.m. (CT) on Tuesday, 14 July 2015. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2015-07-14T13:00:00Z,2015-07-15T01:00:00Z,tacc.teragrid.org
